authoryear,yi,vi,coef,se,n,outcome,model_type
barcelo2021,-0.130980690030607,0.00138392900285864,-0.130980690030607,0.0440328185181222,699,authoritarian,Bivariate
barceloratnasingham2023,-0.222160304173857,0.00144134853961705,-0.222160304173857,0.0354942495334863,628,authoritarian,Bivariate
cassaretal2013,0.280912708754384,0.00204928308203826,0.280912708754384,0.0438967297880225,415,authoritarian,Bivariate
delucaverpoorten2015a,0.0545816507354423,5.8063701061916e-4,0.0545816507354423,0.0341244449036462,1713,authoritarian,Bivariate
delucaverpoorten2015a,0.041890484549335,4.6326985308044e-4,0.041890484549335,0.0356599621927335,2152,authoritarian,Bivariate
delucaverpoorten2015a,-0.0354336372510081,4.5278733140702e-4,-0.0354336372510081,0.0304093229221542,2204,authoritarian,Bivariate
dyrstad2013a,0.0156995237788399,1.5431636724659e-4,0.0156995237788399,0.0115232695309339,6478,authoritarian,Bivariate
dyrstad2013a,-0.0106555570398757,1.4741564893834e-4,-0.0106555570398757,0.00774624654769721,6783,authoritarian,Bivariate
dyrstad2013b,0.111896636089525,3.9255839675037e-4,0.111896636089525,0.0189892034871199,2485,authoritarian,Bivariate
dyrstad2013b,-0.0250640585178604,4.0207084564625e-4,-0.0250640585178604,0.0202176128339482,2485,authoritarian,Bivariate
dyrstad2013c,0.105837393869384,3.9077632571085e-4,0.105837393869384,0.0186138299542148,2503,authoritarian,Bivariate
dyrstad2013c,0.138877538872072,3.8441168890345e-4,0.138877538872072,0.0110110875092547,2503,authoritarian,Bivariate
eladstrengeretal2021,-0.0198349368686749,9.1923947133564e-4,-0.0198349368686749,0.0298441252439946,1088,authoritarian,Bivariate
esparzaetal2020,0.0153562976436551,6.5931954080111e-4,0.0153562976436551,0.0332324648693104,1517,authoritarian,Bivariate
esparzaetal2020,-0.037439489281414,6.5952284000703e-4,-0.037439489281414,0.026014132972008,1513,authoritarian,Bivariate
glaurdicvukovic2015,0.487087309079212,0.00106748878775661,0.487087309079212,0.0670502335425346,546,authoritarian,Bivariate
grosjean2014,-0.0155124084553687,3.21120217269467e-5,-0.0155124084553687,0.0146166075210189,31127,authoritarian,Bivariate
hassanetal2023a,-0.0399041823983483,0.0129456863378303,-0.0399041823983483,0.0778332742324957,78,authoritarian,Bivariate
henrichetal2019b,0.321571875349876,0.00194643188824649,0.321571875349876,0.0464796152692375,414,authoritarian,Bivariate
kijewski2019,0.0314602014510237,4.17285399942741e-5,0.0314602014510237,0.0224802923123458,23918,authoritarian,Bivariate
lewistopal2022,0.0655068398724054,5.6076703721405e-4,0.0655068398724054,0.0237975730718671,1769,authoritarian,Bivariate
liendobraithwaite2018,0.0456815816488051,8.7738391273936e-4,0.0456815816488051,0.0290288227997375,1136,authoritarian,Bivariate
liendobraithwaite2018,-0.0296224007187916,8.7951171518421e-4,-0.0296224007187916,0.0295384233489017,1136,authoritarian,Bivariate
malasquezsalgado2021,-0.0430746364832772,5.14746884000532e-5,-0.0430746364832772,0.0114058758399614,19356,authoritarian,Bivariate
malasquezsalgado2021,-0.0425745830468366,5.37681773923615e-5,-0.0425745830468366,0.0154376539295893,18532,authoritarian,Bivariate
malasquezsalgado2021,-0.0325510649323533,5.37651928359913e-5,-0.0325510649323533,0.0118915497778888,18561,authoritarian,Bivariate
malasquezsalgado2021,-0.0538014964482178,5.60091925342195e-5,-0.0538014964482178,0.0113243251905696,17752,authoritarian,Bivariate
malasquezsalgado2021,-0.0535192607649652,4.83035164075695e-5,-0.0535192607649652,0.00727118270273484,20585,authoritarian,Bivariate
meernik2020,0.0153562976436552,6.5931954080111e-4,0.0153562976436552,0.0329436592306816,1517,authoritarian,Bivariate
meernik2020,-0.0374394892814131,6.5952284000703e-4,-0.0374394892814131,0.0259992914053159,1513,authoritarian,Bivariate
annanetal2011,-0.00607327227762295,0.00201192400822567,-0.00607327227762295,0.0562576066902162,498,authoritarian,Quasi-Experimental
barcelo2021,0.0171330029203516,0.00143593822785556,0.0171330029203516,0.0733490411869143,697,authoritarian,Quasi-Experimental
delucaverpoorten2015a,0.0146037293968987,3.0521328478138e-4,0.0146037293968987,0.0276526790924763,3276,authoritarian,Quasi-Experimental
delucaverpoorten2015a,-0.0520825517825126,2.6529265771034e-4,-0.0520825517825126,0.0483988748632422,3750,authoritarian,Quasi-Experimental
delucaverpoorten2015a,-0.0646441788984015,2.6130690994004e-4,-0.0646441788984015,0.0305734556370272,3796,authoritarian,Quasi-Experimental
aaskoven2022,-0.0442645814532974,8.3916186413005e-4,-0.0442645814532974,0.0206083637241067,1188,authoritarian,Full
annanetal2011,-0.00607327227762295,0.00201192400822567,-0.00607327227762295,0.0562576066902162,498,authoritarian,Full
balcells2012,-0.0343347288521465,4.3891053345018e-4,-0.0343347288521465,0.0193394969551369,2274,authoritarian,Full
barcelo2021,0.0171330029203516,0.00143593822785556,0.0171330029203516,0.0733490411869143,697,authoritarian,Full
barceloratnasingham2023,-0.226138128911011,0.00145450441795802,-0.226138128911011,0.0400552790371644,620,authoritarian,Full
cassaretal2013,0.107142292936711,0.00244293209095373,0.107142292936711,0.053529776835001,401,authoritarian,Full
delucaverpoorten2015a,0.0146037293968987,3.0521328478138e-4,0.0146037293968987,0.0276526790924763,3276,authoritarian,Full
delucaverpoorten2015a,-0.0520825517825126,2.6529265771034e-4,-0.0520825517825126,0.0483988748632422,3750,authoritarian,Full
delucaverpoorten2015a,-0.0646441788984015,2.6130690994004e-4,-0.0646441788984015,0.0305734556370272,3796,authoritarian,Full
dyrstad2013a,0.00516377711045222,1.8177543565222e-4,0.00516377711045222,0.0138416307906269,5502,authoritarian,Full
dyrstad2013a,-0.0259831338758963,1.7343699362615e-4,-0.0259831338758963,0.00830968447575452,5759,authoritarian,Full
dyrstad2013b,0.0689458079706842,4.905971011001e-4,0.0689458079706842,0.0215190348326085,2020,authoritarian,Full
dyrstad2013b,-0.00801748808545385,4.9523102719243e-4,-0.00801748808545385,0.0207449889371046,2020,authoritarian,Full
dyrstad2013c,0.0513192627925534,4.3976109758325e-4,0.0513192627925534,0.0200227886824424,2263,authoritarian,Full
dyrstad2013c,0.0891582801455161,4.3508611491e-4,0.0891582801455161,0.011319266360502,2263,authoritarian,Full
eladstrengeretal2021,-0.00566586996093824,0.0010740448945926,-0.00566586996093824,0.0329164753146369,932,authoritarian,Full
esparzaetal2020,0.00628271181323709,6.6572640254502e-4,0.00628271181323709,0.0325968164825525,1503,authoritarian,Full
esparzaetal2020,-0.046574232067178,6.646638097903e-4,-0.046574232067178,0.0258930962901839,1499,authoritarian,Full
glaurdicvukovic2015,0.328071003133857,0.00146114344261164,0.328071003133857,0.0627947805718522,546,authoritarian,Full
grosjean2014,0.0136973504153003,3.6313019485015e-5,0.0136973504153003,0.00875735773318238,27529,authoritarian,Full
hassanetal2023a,-7.5598079177934e-4,0.0129869981426807,-7.5598079177934e-4,0.0779553275389155,78,authoritarian,Full
henrichetal2019b,0.16399325951563,0.00236143565476961,0.16399325951563,0.0509948302588381,402,authoritarian,Full
kijewski2019,-0.00168604406267139,4.37576823401268e-5,-0.00168604406267139,0.0155368883561835,22854,authoritarian,Full
lewistopal2022,0.233509457229189,5.1168850838079e-4,0.233509457229189,0.0930128980851704,1748,authoritarian,Full
liendobraithwaite2018,0.0407934072990545,8.7812737011242e-4,0.0407934072990545,0.0331737131956045,1136,authoritarian,Full
liendobraithwaite2018,-0.0363388136203675,8.7873191629457e-4,-0.0363388136203675,0.0295062581791729,1136,authoritarian,Full
malasquezsalgado2021,0.0344777002556535,5.15434765903354e-5,0.0344777002556535,0.0108227075396813,19356,authoritarian,Full
malasquezsalgado2021,0.0293829536376315,5.38704888812278e-5,0.0293829536376315,0.0154932910909156,18532,authoritarian,Full
malasquezsalgado2021,0.029977100030848,5.37825190989825e-5,0.029977100030848,0.0131332257269917,18561,authoritarian,Full
malasquezsalgado2021,0.023039886181721,5.62750610713032e-5,0.023039886181721,0.0115636976171371,17752,authoritarian,Full
malasquezsalgado2021,0.00975174184398124,4.85721830599181e-5,0.00975174184398124,0.0077021675768392,20585,authoritarian,Full
meernik2020,0.0026542045584872,6.9491724144958e-4,0.0026542045584872,0.0322106824577508,1440,authoritarian,Full
meernik2020,-0.0471561806866013,6.9376831645415e-4,-0.0471561806866013,0.0259080810063952,1436,authoritarian,Full
barcelopeisakhin2023,-0.0486496250629281,9.9527202963853e-4,-0.0486496250629281,0.0316109644802783,1001,generalizedtrust,Bivariate
barcelopeisakhin2023,-0.0934394134043413,0.00113597038275006,-0.0934394134043413,0.0381980415079441,866,generalizedtrust,Bivariate
barceloratnasingham2023,-0.137016345439572,0.0015355749372814,-0.137016345439572,0.0387958141553548,628,generalizedtrust,Bivariate
barceloratnasingham2023,0.0527378431087261,0.00158603696224474,0.0527378431087261,0.0419645969595329,628,generalizedtrust,Bivariate
bellowsmiguel2006,-0.0568700067261363,1.8838491935996e-4,-0.0568700067261363,0.0158199125851556,5275,generalizedtrust,Bivariate
bellowsmiguel2009,0.0837544337804681,1.9307217488465e-4,0.0837544337804681,0.0194770423758634,5108,generalizedtrust,Bivariate
blairmorse2021,0.0782268192191215,9.5995974440956e-4,0.0782268192191215,0.0337860858952248,1030,generalizedtrust,Bivariate
cassaretal2013,-0.0975919301175528,0.00247113939659553,-0.0975919301175528,0.0410496130048087,398,generalizedtrust,Bivariate
cassaretal2013,-0.054362574209126,0.0023725492954334,-0.054362574209126,0.0492914871724861,420,generalizedtrust,Bivariate
cecchiduchoslav2018,-0.157691024740492,0.00215620277149636,-0.157691024740492,0.0435924629982495,442,generalizedtrust,Bivariate
childnikolova2020,0.0197687386991112,6.36972363528718e-5,0.0197687386991112,0.0241827449740259,15688,generalizedtrust,Bivariate
childnikolova2020,0.0285706205357632,6.36917451737177e-5,0.0285706205357632,0.0139716547625164,15676,generalizedtrust,Bivariate
cilliersetal2016,-0.068170164992192,3.3024241780395e-4,-0.068170164992192,0.0265075813269683,3001,generalizedtrust,Bivariate
cordoba2020,0.112691410518244,8.64151210623184e-5,0.112691410518244,0.00988020166536109,11281,generalizedtrust,Bivariate
delucaverpoorten2015a,-0.0209500043115875,4.3233335667427e-4,-0.0209500043115875,0.0353122464219267,2312,generalizedtrust,Bivariate
delucaverpoorten2015a,-0.0106462006550888,4.5218151500205e-4,-0.0106462006550888,0.0175492324111815,2212,generalizedtrust,Bivariate
delucaverpoorten2015a,0.135526371157765,4.3114208801987e-4,0.135526371157765,0.0370938734459246,2236,generalizedtrust,Bivariate
delucaverpoorten2015b,-0.0153392821496141,4.3704830267133e-4,-0.0153392821496141,0.0349724443170787,2288,generalizedtrust,Bivariate
delucaverpoorten2015b,0.0550384066810218,4.3309399729475e-4,0.0550384066810218,0.0544722774221413,2296,generalizedtrust,Bivariate
delucaverpoorten2015b,0.179638142145684,4.3457151729639e-4,0.179638142145684,0.0379151796615426,2156,generalizedtrust,Bivariate
dyrstadetal2021a,0.04622589968109,8.1953160366752e-4,0.04622589968109,0.0414144019122155,1216,generalizedtrust,Bivariate
dyrstadetal2021b,-0.0671302551184585,0.00122045242115481,-0.0671302551184585,0.0294435934881644,813,generalizedtrust,Bivariate
dyrstadetal2021c,-0.0231991819289807,8.3313084702009e-4,-0.0231991819289807,0.020555777015153,1200,generalizedtrust,Bivariate
elbialyetal2022a,0.012767346796179,0.00699072738658916,0.012767346796179,0.0990107216395096,144,generalizedtrust,Bivariate
elbialyetal2022a,-0.0350859213235187,0.00697580050115117,-0.0350859213235187,0.0778739112342598,144,generalizedtrust,Bivariate
elbialyetal2022b,-0.126896208702825,0.00800044627850683,-0.126896208702825,0.0389201661848478,122,generalizedtrust,Bivariate
elbialyetal2022b,-0.0643331147178505,0.00819619528884346,-0.0643331147178505,0.0199110953514216,122,generalizedtrust,Bivariate
esparzaetal2020,0.0206812510142813,6.4711447840178e-4,0.0206812510142813,0.0332756235242814,1545,generalizedtrust,Bivariate
esparzaetal2020,-0.028837992308159,6.4869228850383e-4,-0.028837992308159,0.0254795444184963,1540,generalizedtrust,Bivariate
gilliganetal2014,0.264120381566452,0.00703534346764501,0.264120381566452,0.119199708566972,124,generalizedtrust,Bivariate
gneezyfessler2012,-0.0322345104753577,0.0203657745371863,-0.0322345104753577,0.14000813270361,50,generalizedtrust,Bivariate
grosjean2014,0.0109775203609251,2.96145917419099e-5,0.0109775203609251,0.0165176203278897,33760,generalizedtrust,Bivariate
grossmanetal2015,0.00820180158626271,4.2857499589655e-4,0.00820180158626271,0.0207071876473339,2334,generalizedtrust,Bivariate
hallkahn2020,0.0576131348473376,4.1099398881316e-4,0.0576131348473376,0.0265080092086492,2418,generalizedtrust,Bivariate
hassanetal2023a,0.47561497347949,0.00412932123098395,0.47561497347949,0.0536001622257328,146,generalizedtrust,Bivariate
hassanetal2023a,-0.133960272613898,0.00647269346627874,-0.133960272613898,0.0538209259698531,150,generalizedtrust,Bivariate
hassanetal2023b,-0.117777168887823,0.00831153414035894,-0.117777168887823,0.087456864137029,118,generalizedtrust,Bivariate
hassanetal2023b,-0.32748901561734,0.00681200212968753,-0.32748901561734,0.102035525116414,118,generalizedtrust,Bivariate
henrichetal2019b,0.0382762413449528,0.00251785859881066,0.0382762413449528,0.0508164338982022,397,generalizedtrust,Bivariate
henrichetal2019b,-0.0487341729524636,0.00238099426194125,-0.0487341729524636,0.048918988441257,419,generalizedtrust,Bivariate
kijewski2019,-0.0129711048298031,3.79999060777323e-5,-0.0129711048298031,0.0200499512818642,26308,generalizedtrust,Bivariate
kijewskifreitag2019,-0.262346212257111,8.2501035595482e-4,-0.262346212257111,0.0313218615431037,1052,generalizedtrust,Bivariate
krakowski2020,-0.10928363095162,1.6333558794695e-4,-0.10928363095162,0.0122001618801652,5978,generalizedtrust,Bivariate
kupatadzezeitzoff2021,0.0544434955749802,8.2087580300053e-4,0.0544434955749802,0.0516114444597655,1212,generalizedtrust,Bivariate
kupatadzezeitzoff2021,0.0723902620091267,8.1713192502145e-4,0.0723902620091267,0.0451103548138977,1212,generalizedtrust,Bivariate
kupatadzezeitzoff2021,0.0634822826417198,8.191215858653e-4,0.0634822826417198,0.0271172477040106,1212,generalizedtrust,Bivariate
lewistopal2022,0.0338813890842997,4.1727537462704e-4,0.0338813890842997,0.023339485195716,2392,generalizedtrust,Bivariate
lupupeisakhin2017,-0.00978508585875983,0.00102439396860362,-0.00978508585875983,0.037022522425011,977,generalizedtrust,Bivariate
meernik2020,-0.0206812510142816,6.4711447840178e-4,-0.0206812510142816,0.0330064169662868,1545,generalizedtrust,Bivariate
meernik2020,0.0288379923081589,6.4869228850383e-4,0.0288379923081589,0.0254660629724567,1540,generalizedtrust,Bivariate
mironovaetal2019,0.0760306251166761,0.00466260426449062,0.0760306251166761,0.0652113692412258,213,generalizedtrust,Bivariate
mironovawhitt2018,0.013751603116455,0.00217309091866251,0.013751603116455,0.0453000455215464,461,generalizedtrust,Bivariate
mironovawhitt2018,-0.0954547272680148,0.00463141420485512,-0.0954547272680148,0.129919478207272,213,generalizedtrust,Bivariate
nussio2019,-0.0552131850819861,1.8307465494803e-4,-0.0552131850819861,0.0145257091350379,5430,generalizedtrust,Bivariate
rohneretal2013,-0.087993106446235,4.066808662466e-4,-0.087993106446235,0.0472925364057426,2422,generalizedtrust,Bivariate
rozenaszhukov2019,0.017966491907194,8.1780238505204e-4,0.017966491907194,0.034258051380204,1223,generalizedtrust,Bivariate
shai2021,0.172225700152213,4.1008555416993e-4,0.172225700152213,0.052982242365466,2297,generalizedtrust,Bivariate
velezetal2016,-0.120943911200029,1.397264501922e-4,-0.120943911200029,0.0593269916671287,6950,generalizedtrust,Bivariate
velezetal2016,-0.163374488480928,1.3755335769397e-4,-0.163374488480928,0.028454553938660702,6888,generalizedtrust,Bivariate
velezetal2016,0.179059916399871,0.00100850709753769,0.179059916399871,0.132863338831535,930,generalizedtrust,Bivariate
velezetal2016,0.0953819907882656,0.00106379991359864,0.0953819907882656,0.207573354344666,924,generalizedtrust,Bivariate
voorsbulte2014,-0.0481251422669008,0.00115875821345214,-0.0481251422669008,0.0344057589707245,860,generalizedtrust,Bivariate
voorsbulte2014,-0.0385701054675376,0.00116068324451688,-0.0385701054675376,0.0341103533568956,860,generalizedtrust,Bivariate
wang2019,-0.0296450600312907,4.2733009981717e-4,-0.0296450600312907,0.0279570072522378,2337,generalizedtrust,Bivariate
wernerlambsdorff2020,0.0773799923868837,9.8904957524251e-4,0.0773799923868837,0.0500300042352188,1000,generalizedtrust,Bivariate
wernerlambsdorff2020,0.0369090995820505,0.00304977765304994,0.0369090995820505,0.047997478828568,328,generalizedtrust,Bivariate
barcelopeisakhin2023,-0.0396925607251086,0.0013168447601644,-0.0396925607251086,0.0363754740806345,758,generalizedtrust,Quasi-Experimental
delucaverpoorten2015a,0.077710888587563,2.3811966856976e-4,0.077710888587563,0.0328979484116613,4150,generalizedtrust,Quasi-Experimental
delucaverpoorten2015a,0.0478650474880854,2.4349880710042e-4,0.0478650474880854,0.02625667538596,4089,generalizedtrust,Quasi-Experimental
delucaverpoorten2015a,0.179938943096134,2.2803027031271e-4,0.179938943096134,0.0266486994980795,4107,generalizedtrust,Quasi-Experimental
delucaverpoorten2015b,-0.117562238868037,2.2723113474506e-4,-0.117562238868037,0.0221165157318583,4281,generalizedtrust,Quasi-Experimental
delucaverpoorten2015b,-0.0371978097008848,2.3283552660963e-4,-0.0371978097008848,0.0261238361588581,4284,generalizedtrust,Quasi-Experimental
delucaverpoorten2015b,0.0388580200420348,2.4093339499586e-4,0.0388580200420348,0.0319085255640774,4139,generalizedtrust,Quasi-Experimental
grossmanetal2015,0.00773026344853441,4.2858143575864e-4,0.00773026344853441,0.0616405064710392,2334,generalizedtrust,Quasi-Experimental
lupupeisakhin2017,-0.00978508585875983,0.00102439396860362,-0.00978508585875983,0.037022522425011,977,generalizedtrust,Quasi-Experimental
rohneretal2013,-0.0619484552747165,4.4123588485424e-4,-0.0619484552747165,0.0614191818255495,2250,generalizedtrust,Quasi-Experimental
rozenaszhukov2019,0.0213401115081434,8.175854391744e-4,0.0213401115081434,0.0338209166616344,1223,generalizedtrust,Quasi-Experimental
shai2021,0.164144074778809,4.1858505111444e-4,0.164144074778809,0.0531898305460376,2263,generalizedtrust,Quasi-Experimental
voorsbulte2014,-0.0164422912706099,0.00127808104246048,-0.0164422912706099,0.0496045794243705,783,generalizedtrust,Quasi-Experimental
voorsbulte2014,-0.0138463847124126,0.00122202517361645,-0.0138463847124126,0.0393894097447963,819,generalizedtrust,Quasi-Experimental
wang2019,0.0856956680613293,6.0750088506704e-4,0.0856956680613293,0.0446058210883341,1623,generalizedtrust,Quasi-Experimental
barcelopeisakhin2023,-0.0396925607251086,0.0013168447601644,-0.0396925607251086,0.0363754740806345,758,generalizedtrust,Full
barcelopeisakhin2023,-0.0951894594777437,0.00138694920329272,-0.0951894594777437,0.0414378697129374,709,generalizedtrust,Full
barceloratnasingham2023,-0.165938790616003,0.00152776550780893,-0.165938790616003,0.0447136380141684,620,generalizedtrust,Full
barceloratnasingham2023,0.0240072386573332,0.00161364723289265,0.0240072386573332,0.0412110787328737,620,generalizedtrust,Full
bellowsmiguel2006,-0.0539077064167803,1.8937073589542e-4,-0.0539077064167803,0.0156229006373115,5251,generalizedtrust,Full
bellowsmiguel2009,0.0658816309021429,1.9411358143695e-4,0.0658816309021429,0.0189785176115693,5108,generalizedtrust,Full
blairmorse2021,-0.0255081427755244,9.7055305410076e-4,-0.0255081427755244,0.0333847303998562,1030,generalizedtrust,Full
cassaretal2013,-0.0126498774471211,0.00260333329897748,-0.0126498774471211,0.0472999163588488,385,generalizedtrust,Full
cassaretal2013,-0.0107912340228347,0.00247467106954778,-0.0107912340228347,0.0561858053377079,405,generalizedtrust,Full
cecchiduchoslav2018,-0.150454909895519,0.00219595186081399,-0.150454909895519,0.0454305452898822,436,generalizedtrust,Full
childnikolova2020,0.0147067308162608,1.1797090415648e-4,0.0147067308162608,0.025880620079401902,8474,generalizedtrust,Full
childnikolova2020,-0.00824723437719235,1.0031744465501e-4,-0.00824723437719235,0.0159218677930063,9968,generalizedtrust,Full
cilliersetal2016,-0.0612925124979196,3.308335230533e-4,-0.0612925124979196,0.0243891742769942,3001,generalizedtrust,Full
cordoba2020,-0.186830764257514,8.31836153749227e-5,-0.186830764257514,0.0346517562764178,11198,generalizedtrust,Full
delucaverpoorten2015a,0.077710888587563,2.3811966856976e-4,0.077710888587563,0.0328979484116613,4150,generalizedtrust,Full
delucaverpoorten2015a,0.0478650474880854,2.4349880710042e-4,0.0478650474880854,0.02625667538596,4089,generalizedtrust,Full
delucaverpoorten2015a,0.179938943096134,2.2803027031271e-4,0.179938943096134,0.0266486994980795,4107,generalizedtrust,Full
delucaverpoorten2015b,-0.117562238868037,2.2723113474506e-4,-0.117562238868037,0.0221165157318583,4281,generalizedtrust,Full
delucaverpoorten2015b,-0.0371978097008848,2.3283552660963e-4,-0.0371978097008848,0.0261238361588581,4284,generalizedtrust,Full
delucaverpoorten2015b,0.0388580200420348,2.4093339499586e-4,0.0388580200420348,0.0319085255640774,4139,generalizedtrust,Full
dyrstadetal2021a,0.0267900659086065,8.6530771216765e-4,0.0267900659086065,0.0443139373016938,1155,generalizedtrust,Full
dyrstadetal2021b,-0.0404196548184986,0.00130633705392248,-0.0404196548184986,0.0290423110798072,764,generalizedtrust,Full
dyrstadetal2021c,-0.0311993447844369,8.4223978841846e-4,-0.0311993447844369,0.0211907012930182,1186,generalizedtrust,Full
elbialyetal2022a,-0.0376034158013222,0.00733216151238149,-0.0376034158013222,0.106164340116557,137,generalizedtrust,Full
elbialyetal2022a,-0.036875341399596,0.00733295784870849,-0.036875341399596,0.0808289282181712,137,generalizedtrust,Full
elbialyetal2022b,-0.109542566055569,0.00827241391707438,-0.109542566055569,0.0467335423883575,119,generalizedtrust,Full
elbialyetal2022b,-0.0515525311157541,0.00842959098513736,-0.0515525311157541,0.0257700895081719,119,generalizedtrust,Full
esparzaetal2020,0.0321494170371927,6.5224437795184e-4,0.0321494170371927,0.0338098728097484,1531,generalizedtrust,Full
esparzaetal2020,-0.0185759302417051,6.5528523849265e-4,-0.0185759302417051,0.0255514211539958,1526,generalizedtrust,Full
gilliganetal2014,0.240127792388377,0.007219529420319,0.240127792388377,0.0901086569013746,124,generalizedtrust,Full
gneezyfessler2012,-0.0322345104753577,0.0203657745371863,-0.0322345104753577,0.14000813270361,50,generalizedtrust,Full
grosjean2014,0.00847610185073545,3.02574161463591e-5,0.00847610185073545,0.00576412722899879,33046,generalizedtrust,Full
grossmanetal2015,0.00773026344853441,4.2858143575864e-4,0.00773026344853441,0.0616405064710392,2334,generalizedtrust,Full
hallkahn2020,0.0388638459023778,4.2587846401838e-4,0.0388638459023778,0.0268396453390714,2342,generalizedtrust,Full
hassanetal2023a,0.442283127450382,0.00446231896601519,0.442283127450382,0.0612752307302883,146,generalizedtrust,Full
hassanetal2023a,-0.136322364158198,0.00646428042415284,-0.136322364158198,0.0539346437445008,150,generalizedtrust,Full
hassanetal2023b,-0.05316688261181,0.00849875688476907,-0.05316688261181,0.0840928556845985,118,generalizedtrust,Full
hassanetal2023b,-0.313106288189906,0.00695333224961978,-0.313106288189906,0.101018140563462,118,generalizedtrust,Full
henrichetal2019b,0.058933695178353,0.00258610859929045,0.058933695178353,0.055932560533629,385,generalizedtrust,Full
henrichetal2019b,-0.00393189844554412,0.00246905945824255,-0.00393189844554412,0.0568675340627825,406,generalizedtrust,Full
kijewski2019,-0.0056650867520833,3.97178191378359e-5,-0.0056650867520833,0.00980902071517526,25177,generalizedtrust,Full
kijewskifreitag2019,-0.218087832101287,9.7646670355095e-4,-0.218087832101287,0.0338661415752205,930,generalizedtrust,Full
krakowski2020,-0.0359694859678873,1.6687536658641e-4,-0.0359694859678873,0.0176655472207367,5978,generalizedtrust,Full
